incident_day_of_week,incident_hour,zipcode,police_district,crime,population,population_density,housing_units,occupied_housing_units,median_home_value,median_household_income
Monday,15,94104.0,Tenderloin,3,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Monday,15,94105.0,Central,1,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Monday,15,94105.0,Southern,20,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Monday,15,94107.0,Bayview,3,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Monday,15,94107.0,Southern,1,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Monday,15,94108.0,Central,48,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Monday,15,94108.0,Tenderloin,7,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Monday,15,94109.0,Central,18,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Monday,15,94109.0,Northern,25,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Monday,15,94109.0,Tenderloin,2,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Monday,15,94110.0,Bayview,8,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Monday,15,94110.0,Ingleside,23,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Monday,15,94110.0,Mission,84,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Monday,15,94110.0,Out of SF,1,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Monday,15,94110.0,Southern,1,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Monday,15,94111.0,Central,50,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Monday,15,94111.0,Northern,4,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Monday,15,94112.0,Ingleside,53,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Monday,15,94112.0,Taraval,1,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Monday,15,94114.0,Mission,11,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Monday,15,94114.0,Park,8,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Monday,15,94115.0,Northern,19,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Monday,15,94115.0,Park,1,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Monday,15,94116.0,Taraval,27,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Monday,15,94117.0,Mission,8,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Monday,15,94117.0,Northern,20,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Monday,15,94117.0,Park,32,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Monday,15,94117.0,Richmond,1,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Monday,15,94118.0,Park,6,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Monday,15,94118.0,Richmond,40,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Monday,15,94122.0,Park,1,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Monday,15,94122.0,Richmond,24,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Monday,15,94122.0,Taraval,20,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Monday,15,94123.0,Central,2,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Monday,15,94123.0,Northern,23,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Monday,15,94123.0,Tenderloin,1,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Monday,15,94124.0,Bayview,48,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Monday,15,94124.0,Out of SF,2,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Monday,15,94127.0,Ingleside,3,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Monday,15,94127.0,Taraval,16,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Monday,15,94129.0,Richmond,2,3183.0,1381.0,1132.0,1086.0,,143320.0
Monday,15,94130.0,Southern,4,2880.0,3196.0,786.0,656.0,,37500.0
Monday,15,94131.0,Ingleside,3,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Monday,15,94131.0,Mission,4,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Monday,15,94131.0,Park,4,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Monday,15,94132.0,Taraval,27,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Monday,15,94134.0,Bayview,12,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Monday,15,94134.0,Ingleside,13,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Monday,15,94158.0,Bayview,15,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Monday,15,94158.0,Mission,3,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Monday,15,94158.0,Out of SF,6,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Monday,15,94158.0,Southern,18,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Monday,16,94102.0,Mission,21,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Monday,16,94102.0,Northern,36,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Monday,16,94102.0,Out of SF,1,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Monday,16,94102.0,Park,1,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Monday,16,94102.0,Southern,15,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Monday,16,94102.0,Tenderloin,27,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Monday,16,94103.0,Mission,15,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Monday,16,94103.0,Out of SF,1,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Monday,16,94103.0,Southern,72,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Monday,16,94103.0,Tenderloin,97,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Monday,16,94104.0,Central,45,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Monday,16,94104.0,Southern,6,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Monday,16,94104.0,Tenderloin,3,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Monday,16,94105.0,Central,10,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Monday,16,94105.0,Southern,29,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Monday,16,94107.0,Bayview,2,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Monday,16,94107.0,Ingleside,1,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Monday,16,94108.0,Central,72,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Monday,16,94108.0,Tenderloin,15,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Monday,16,94109.0,Central,21,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Monday,16,94109.0,Northern,38,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Monday,16,94109.0,Southern,1,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Monday,16,94109.0,Tenderloin,3,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Monday,16,94110.0,Bayview,14,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Monday,16,94110.0,Ingleside,24,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Monday,16,94110.0,Mission,115,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Monday,16,94110.0,Park,1,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Monday,16,94110.0,Tenderloin,1,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Monday,16,94111.0,Central,56,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Monday,16,94112.0,Ingleside,40,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Monday,16,94112.0,Out of SF,1,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Monday,16,94112.0,Taraval,2,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Monday,16,94114.0,Mission,25,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Monday,16,94114.0,Park,3,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Monday,16,94115.0,Northern,24,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Monday,16,94115.0,Park,1,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Monday,16,94115.0,Richmond,15,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Monday,16,94116.0,Central,1,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Monday,16,94116.0,Taraval,34,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Monday,16,94117.0,Mission,4,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Monday,16,94117.0,Northern,26,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Monday,16,94117.0,Park,38,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Monday,16,94117.0,Richmond,1,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Monday,16,94118.0,Out of SF,4,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Monday,16,94118.0,Park,9,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Monday,16,94118.0,Richmond,30,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Monday,16,94118.0,Taraval,1,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Monday,16,94122.0,Park,1,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Monday,16,94122.0,Richmond,26,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Monday,16,94122.0,Taraval,15,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Monday,16,94123.0,Northern,27,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Monday,16,94124.0,Bayview,34,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Monday,16,94127.0,Ingleside,4,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Monday,16,94127.0,Taraval,14,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Monday,16,94130.0,Southern,4,2880.0,3196.0,786.0,656.0,,37500.0
Monday,16,94131.0,Ingleside,12,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Monday,16,94131.0,Mission,11,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Monday,16,94131.0,Park,4,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Monday,16,94132.0,Taraval,25,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Monday,16,94134.0,Bayview,12,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Monday,16,94134.0,Ingleside,24,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Monday,16,94158.0,Bayview,6,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Monday,16,94158.0,Mission,2,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Monday,16,94158.0,Southern,17,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Monday,17,94102.0,Bayview,2,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Monday,17,94102.0,Mission,34,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Monday,17,94102.0,Northern,57,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Monday,17,94102.0,Out of SF,1,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Monday,17,94102.0,Southern,14,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Monday,17,94102.0,Tenderloin,23,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Monday,17,94103.0,Mission,8,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Monday,17,94103.0,Out of SF,2,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Monday,17,94103.0,Southern,81,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Monday,17,94103.0,Taraval,2,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Monday,17,94103.0,Tenderloin,83,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Monday,17,94104.0,Central,65,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Monday,17,94104.0,Southern,2,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Monday,17,94104.0,Tenderloin,5,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Monday,17,94105.0,Central,10,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Monday,17,94105.0,Southern,32,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Monday,17,94107.0,Bayview,7,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Monday,17,94107.0,Southern,1,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Monday,17,94108.0,Central,67,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Monday,17,94108.0,Out of SF,4,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Monday,17,94108.0,Tenderloin,16,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Monday,17,94109.0,Central,16,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Monday,17,94109.0,Northern,40,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Monday,17,94109.0,Richmond,1,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Monday,17,94110.0,Bayview,10,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Monday,17,94110.0,Ingleside,24,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Monday,17,94110.0,Mission,94,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Monday,17,94110.0,Out of SF,1,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Monday,17,94111.0,Central,72,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Monday,17,94112.0,Ingleside,41,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Monday,17,94112.0,Taraval,5,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Monday,17,94114.0,Mission,22,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Monday,17,94114.0,Park,4,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Monday,17,94115.0,Central,1,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Monday,17,94115.0,Northern,27,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Monday,17,94115.0,Park,1,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Monday,17,94115.0,Richmond,8,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Monday,17,94116.0,Taraval,21,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Monday,17,94117.0,Mission,7,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Monday,17,94117.0,Northern,11,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Monday,17,94117.0,Park,28,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Monday,17,94118.0,Out of SF,1,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Monday,17,94118.0,Park,4,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Monday,17,94118.0,Richmond,33,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Monday,17,94122.0,Park,3,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Monday,17,94122.0,Richmond,18,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Monday,17,94122.0,Taraval,24,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Monday,17,94123.0,Northern,35,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Monday,17,94124.0,Bayview,35,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Monday,17,94127.0,Ingleside,4,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Monday,17,94127.0,Taraval,9,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Monday,17,94129.0,Central,1,3183.0,1381.0,1132.0,1086.0,,143320.0
Monday,17,94130.0,Southern,7,2880.0,3196.0,786.0,656.0,,37500.0
Monday,17,94131.0,Ingleside,5,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Monday,17,94131.0,Mission,1,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Monday,17,94131.0,Park,3,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Monday,17,94132.0,Taraval,29,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Monday,17,94134.0,Bayview,17,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Monday,17,94134.0,Ingleside,12,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Monday,17,94158.0,Bayview,7,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Monday,17,94158.0,Ingleside,2,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Monday,17,94158.0,Mission,2,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Monday,17,94158.0,Out of SF,3,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Monday,17,94158.0,Southern,24,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Monday,18,94102.0,Mission,35,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Monday,18,94102.0,Northern,62,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Monday,18,94102.0,Park,2,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Monday,18,94102.0,Southern,11,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Monday,18,94102.0,Tenderloin,22,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Monday,18,94103.0,Mission,7,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Monday,18,94103.0,Northern,1,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Monday,18,94103.0,Southern,57,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Monday,18,94103.0,Tenderloin,64,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Monday,18,94104.0,Central,54,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Monday,18,94104.0,Southern,2,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Monday,18,94104.0,Tenderloin,7,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Monday,18,94105.0,Central,1,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Monday,18,94105.0,Southern,54,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Monday,18,94107.0,Bayview,7,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Monday,18,94107.0,Southern,6,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Monday,18,94108.0,Central,62,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Monday,18,94108.0,Southern,2,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Monday,18,94108.0,Tenderloin,8,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Monday,18,94109.0,Central,13,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Monday,18,94109.0,Northern,50,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Monday,18,94109.0,Tenderloin,2,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Monday,18,94110.0,Bayview,12,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Monday,18,94110.0,Ingleside,16,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Monday,18,94110.0,Mission,93,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Monday,18,94110.0,Out of SF,1,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Monday,18,94110.0,Park,1,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Monday,18,94111.0,Central,81,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Monday,18,94112.0,Ingleside,25,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Monday,18,94112.0,Out of SF,1,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Monday,18,94112.0,Park,1,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Monday,18,94112.0,Taraval,3,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Monday,18,94114.0,Mission,29,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Monday,18,94114.0,Park,3,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Monday,18,94115.0,Northern,31,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Monday,18,94115.0,Park,3,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Monday,18,94115.0,Richmond,12,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Monday,18,94116.0,Taraval,28,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Monday,18,94117.0,Mission,9,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Monday,18,94117.0,Northern,19,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Monday,18,94117.0,Park,37,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Monday,18,94118.0,Out of SF,4,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Monday,18,94118.0,Park,11,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Monday,18,94118.0,Richmond,35,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Monday,18,94122.0,Park,2,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Monday,18,94122.0,Richmond,20,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Monday,18,94122.0,Taraval,27,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Monday,18,94123.0,Northern,25,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Monday,18,94123.0,Richmond,1,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Monday,18,94124.0,Bayview,48,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Monday,18,94127.0,Ingleside,7,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Monday,18,94127.0,Taraval,19,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Monday,18,94129.0,Central,1,3183.0,1381.0,1132.0,1086.0,,143320.0
Monday,18,94130.0,Southern,3,2880.0,3196.0,786.0,656.0,,37500.0
Monday,18,94131.0,Ingleside,6,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Monday,18,94131.0,Mission,8,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Monday,18,94131.0,Park,4,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Monday,18,94132.0,Park,2,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Monday,18,94132.0,Taraval,30,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Monday,18,94134.0,Bayview,16,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Monday,18,94134.0,Ingleside,21,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Monday,18,94134.0,Taraval,1,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Monday,18,94158.0,Bayview,11,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Monday,18,94158.0,Mission,3,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Monday,18,94158.0,Out of SF,1,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Monday,18,94158.0,Southern,29,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Monday,19,94102.0,Mission,30,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Monday,19,94102.0,Northern,63,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Monday,19,94102.0,Out of SF,2,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Monday,19,94102.0,Southern,13,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Monday,19,94102.0,Tenderloin,24,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Monday,19,94103.0,Mission,10,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Monday,19,94103.0,Northern,2,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Monday,19,94103.0,Out of SF,1,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Monday,19,94103.0,Southern,57,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Monday,19,94103.0,Tenderloin,59,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Monday,19,94104.0,Central,49,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Monday,19,94104.0,Southern,1,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Monday,19,94104.0,Tenderloin,2,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Monday,19,94105.0,Central,9,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Monday,19,94105.0,Southern,40,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Monday,19,94107.0,Bayview,12,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Monday,19,94107.0,Southern,2,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Monday,19,94108.0,Central,48,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Monday,19,94108.0,Out of SF,3,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Monday,19,94108.0,Tenderloin,12,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Monday,19,94109.0,Central,11,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Monday,19,94109.0,Northern,31,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Monday,19,94109.0,Southern,1,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Monday,19,94109.0,Tenderloin,1,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Monday,19,94110.0,Bayview,7,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Monday,19,94110.0,Ingleside,21,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Monday,19,94110.0,Mission,80,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Monday,19,94111.0,Central,82,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Monday,19,94112.0,Ingleside,31,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Monday,19,94112.0,Taraval,1,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Monday,19,94114.0,Ingleside,1,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Monday,19,94114.0,Mission,35,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Monday,19,94114.0,Park,10,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Monday,19,94115.0,Northern,32,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Monday,19,94115.0,Park,1,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Monday,19,94115.0,Richmond,4,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Monday,19,94116.0,Out of SF,2,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Monday,19,94116.0,Taraval,29,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Monday,19,94117.0,Mission,11,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Monday,19,94117.0,Northern,12,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Monday,19,94117.0,Park,30,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Monday,19,94118.0,Park,6,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Monday,19,94118.0,Richmond,47,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Monday,19,94118.0,Southern,2,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Monday,19,94122.0,Park,4,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
