incident_day_of_week,incident_hour,zipcode,crime,population,population_density,housing_units,occupied_housing_units,median_home_value,median_household_income
Monday,19,94130.0,3,2880.0,3196.0,786.0,656.0,,37500.0
Monday,19,94131.0,18,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Monday,19,94132.0,24,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Monday,19,94134.0,35,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Monday,19,94158.0,47,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Monday,20,94102.0,81,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Monday,20,94103.0,141,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Monday,20,94104.0,54,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Monday,20,94105.0,41,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Monday,20,94107.0,10,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Monday,20,94108.0,75,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Monday,20,94109.0,43,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Monday,20,94110.0,108,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Monday,20,94111.0,66,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Monday,20,94112.0,32,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Monday,20,94114.0,36,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Monday,20,94115.0,36,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Monday,20,94116.0,23,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Monday,20,94117.0,44,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Monday,20,94118.0,46,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Monday,20,94122.0,28,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Monday,20,94123.0,32,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Monday,20,94124.0,48,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Monday,20,94127.0,9,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Monday,20,94129.0,1,3183.0,1381.0,1132.0,1086.0,,143320.0
Monday,20,94130.0,4,2880.0,3196.0,786.0,656.0,,37500.0
Monday,20,94131.0,13,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Monday,20,94132.0,21,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Monday,20,94134.0,47,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Monday,20,94158.0,43,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Monday,21,94102.0,75,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Monday,21,94103.0,87,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Monday,21,94104.0,42,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Monday,21,94105.0,27,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Monday,21,94107.0,7,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Monday,21,94108.0,52,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Monday,21,94109.0,53,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Monday,21,94110.0,88,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Monday,21,94111.0,47,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Monday,21,94112.0,36,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Monday,21,94114.0,33,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Monday,21,94115.0,23,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Monday,21,94116.0,20,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Monday,21,94117.0,30,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Monday,21,94118.0,33,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Monday,21,94122.0,22,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Monday,21,94123.0,7,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Monday,21,94124.0,43,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Monday,21,94127.0,9,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Monday,21,94131.0,8,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Monday,21,94132.0,11,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Monday,21,94134.0,25,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Monday,21,94158.0,39,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Monday,22,94102.0,77,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Monday,22,94103.0,85,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Monday,22,94104.0,33,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Monday,22,94105.0,22,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Monday,22,94107.0,1,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Monday,22,94108.0,34,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Monday,22,94109.0,54,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Monday,22,94110.0,119,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Monday,22,94111.0,41,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Monday,22,94112.0,35,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Monday,22,94114.0,28,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Monday,22,94115.0,16,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Monday,22,94116.0,29,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Monday,22,94117.0,37,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Monday,22,94118.0,41,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Monday,22,94122.0,24,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Monday,22,94123.0,18,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Monday,22,94124.0,38,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Monday,22,94127.0,13,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Monday,22,94130.0,6,2880.0,3196.0,786.0,656.0,,37500.0
Monday,22,94131.0,6,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Monday,22,94132.0,9,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Monday,22,94134.0,44,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Monday,22,94158.0,24,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Monday,23,94102.0,69,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Monday,23,94103.0,70,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Monday,23,94104.0,29,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Monday,23,94105.0,21,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Monday,23,94107.0,1,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Monday,23,94108.0,38,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Monday,23,94109.0,46,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Monday,23,94110.0,99,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Monday,23,94111.0,23,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Monday,23,94112.0,27,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Monday,23,94114.0,21,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Monday,23,94115.0,20,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Monday,23,94116.0,12,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Monday,23,94117.0,32,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Monday,23,94118.0,33,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Monday,23,94122.0,34,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Monday,23,94123.0,17,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Monday,23,94124.0,39,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Monday,23,94127.0,9,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Monday,23,94129.0,3,3183.0,1381.0,1132.0,1086.0,,143320.0
Monday,23,94131.0,7,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Monday,23,94132.0,5,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Monday,23,94134.0,20,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Monday,23,94158.0,19,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Saturday,0,94102.0,102,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Saturday,0,94103.0,169,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Saturday,0,94104.0,52,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Saturday,0,94105.0,45,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Saturday,0,94107.0,11,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Saturday,0,94108.0,93,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Saturday,0,94109.0,97,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Saturday,0,94110.0,156,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Saturday,0,94111.0,39,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Saturday,0,94112.0,54,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Saturday,0,94114.0,64,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Saturday,0,94115.0,33,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Saturday,0,94116.0,17,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Saturday,0,94117.0,59,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Saturday,0,94118.0,27,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Saturday,0,94122.0,53,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Saturday,0,94123.0,39,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Saturday,0,94124.0,34,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Saturday,0,94127.0,21,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Saturday,0,94130.0,1,2880.0,3196.0,786.0,656.0,,37500.0
Saturday,0,94131.0,8,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Saturday,0,94132.0,22,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Saturday,0,94134.0,41,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Saturday,0,94158.0,62,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Saturday,1,94102.0,58,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Saturday,1,94103.0,93,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Saturday,1,94104.0,33,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Saturday,1,94105.0,33,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Saturday,1,94107.0,5,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Saturday,1,94108.0,41,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Saturday,1,94109.0,73,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Saturday,1,94110.0,106,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Saturday,1,94111.0,24,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Saturday,1,94112.0,26,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Saturday,1,94114.0,41,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Saturday,1,94115.0,12,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Saturday,1,94116.0,11,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Saturday,1,94117.0,20,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Saturday,1,94118.0,14,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Saturday,1,94122.0,21,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Saturday,1,94123.0,27,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Saturday,1,94124.0,26,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Saturday,1,94127.0,4,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Saturday,1,94129.0,3,3183.0,1381.0,1132.0,1086.0,,143320.0
Saturday,1,94130.0,2,2880.0,3196.0,786.0,656.0,,37500.0
Saturday,1,94131.0,11,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Saturday,1,94132.0,8,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Saturday,1,94134.0,23,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Saturday,1,94158.0,19,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Saturday,2,94102.0,55,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Saturday,2,94103.0,67,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Saturday,2,94104.0,22,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Saturday,2,94105.0,26,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Saturday,2,94107.0,1,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Saturday,2,94108.0,41,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Saturday,2,94109.0,43,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Saturday,2,94110.0,95,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Saturday,2,94111.0,8,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Saturday,2,94112.0,13,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Saturday,2,94114.0,22,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Saturday,2,94115.0,9,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Saturday,2,94116.0,16,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Saturday,2,94117.0,23,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Saturday,2,94118.0,9,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Saturday,2,94122.0,16,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Saturday,2,94123.0,9,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Saturday,2,94124.0,30,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Saturday,2,94127.0,4,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Saturday,2,94131.0,11,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Saturday,2,94132.0,5,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Saturday,2,94134.0,19,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Saturday,2,94158.0,18,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Saturday,3,94102.0,28,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Saturday,3,94103.0,46,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Saturday,3,94104.0,26,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Saturday,3,94105.0,12,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Saturday,3,94107.0,3,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Saturday,3,94108.0,24,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Saturday,3,94109.0,40,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Saturday,3,94110.0,49,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Saturday,3,94111.0,9,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Saturday,3,94112.0,17,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Saturday,3,94114.0,19,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Saturday,3,94115.0,6,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Saturday,3,94116.0,6,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Saturday,3,94117.0,22,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Saturday,3,94118.0,18,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Saturday,3,94122.0,13,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Saturday,3,94123.0,12,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Saturday,3,94124.0,15,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Saturday,3,94127.0,5,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Saturday,3,94130.0,3,2880.0,3196.0,786.0,656.0,,37500.0
Saturday,3,94131.0,3,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Saturday,3,94132.0,2,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Saturday,3,94134.0,20,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Saturday,3,94158.0,14,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Saturday,4,94102.0,20,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Saturday,4,94103.0,37,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Saturday,4,94104.0,18,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Saturday,4,94105.0,9,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Saturday,4,94107.0,5,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Saturday,4,94108.0,21,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Saturday,4,94109.0,18,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Saturday,4,94110.0,48,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Saturday,4,94111.0,4,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Saturday,4,94112.0,7,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Saturday,4,94114.0,10,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Saturday,4,94115.0,3,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Saturday,4,94116.0,5,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Saturday,4,94117.0,13,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Saturday,4,94118.0,12,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Saturday,4,94122.0,8,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Saturday,4,94123.0,3,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Saturday,4,94124.0,16,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Saturday,4,94127.0,1,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Saturday,4,94130.0,5,2880.0,3196.0,786.0,656.0,,37500.0
Saturday,4,94131.0,2,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Saturday,4,94132.0,2,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Saturday,4,94134.0,12,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Saturday,4,94158.0,14,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Saturday,5,94102.0,24,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Saturday,5,94103.0,33,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Saturday,5,94104.0,13,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Saturday,5,94105.0,11,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Saturday,5,94107.0,1,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Saturday,5,94108.0,27,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Saturday,5,94109.0,16,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Saturday,5,94110.0,26,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Saturday,5,94111.0,13,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Saturday,5,94112.0,7,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Saturday,5,94114.0,5,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Saturday,5,94115.0,7,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Saturday,5,94116.0,5,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Saturday,5,94117.0,6,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Saturday,5,94118.0,2,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Saturday,5,94122.0,6,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Saturday,5,94123.0,4,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Saturday,5,94124.0,7,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Saturday,5,94127.0,3,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Saturday,5,94131.0,2,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Saturday,5,94132.0,1,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Saturday,5,94134.0,11,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Saturday,5,94158.0,8,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Saturday,6,94102.0,34,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Saturday,6,94103.0,40,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Saturday,6,94104.0,22,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Saturday,6,94105.0,7,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Saturday,6,94107.0,7,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Saturday,6,94108.0,19,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Saturday,6,94109.0,20,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Saturday,6,94110.0,24,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Saturday,6,94111.0,9,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Saturday,6,94112.0,9,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Saturday,6,94114.0,10,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Saturday,6,94115.0,3,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Saturday,6,94116.0,4,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Saturday,6,94117.0,11,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Saturday,6,94118.0,7,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Saturday,6,94122.0,13,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Saturday,6,94123.0,8,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Saturday,6,94124.0,10,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Saturday,6,94127.0,3,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Saturday,6,94129.0,1,3183.0,1381.0,1132.0,1086.0,,143320.0
Saturday,6,94130.0,1,2880.0,3196.0,786.0,656.0,,37500.0
Saturday,6,94131.0,5,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Saturday,6,94132.0,2,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Saturday,6,94134.0,4,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Saturday,6,94158.0,15,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Saturday,7,94102.0,54,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Saturday,7,94103.0,69,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Saturday,7,94104.0,13,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Saturday,7,94105.0,5,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Saturday,7,94108.0,11,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Saturday,7,94109.0,14,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Saturday,7,94110.0,63,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Saturday,7,94111.0,11,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Saturday,7,94112.0,12,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Saturday,7,94114.0,10,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Saturday,7,94115.0,10,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Saturday,7,94116.0,2,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Saturday,7,94117.0,21,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Saturday,7,94118.0,13,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Saturday,7,94122.0,8,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Saturday,7,94123.0,8,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Saturday,7,94124.0,22,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Saturday,7,94127.0,3,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Saturday,7,94131.0,6,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Saturday,7,94132.0,8,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Saturday,7,94134.0,11,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Saturday,7,94158.0,18,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Saturday,8,94102.0,78,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Saturday,8,94103.0,133,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Saturday,8,94104.0,17,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Saturday,8,94105.0,24,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Saturday,8,94107.0,1,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Saturday,8,94108.0,28,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Saturday,8,94109.0,34,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Saturday,8,94110.0,48,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Saturday,8,94111.0,18,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Saturday,8,94112.0,18,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Saturday,8,94114.0,20,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Saturday,8,94115.0,21,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Saturday,8,94116.0,3,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Saturday,8,94117.0,45,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Saturday,8,94118.0,22,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Saturday,8,94122.0,44,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Saturday,8,94123.0,12,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Saturday,8,94124.0,27,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Saturday,8,94127.0,5,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Saturday,8,94130.0,2,2880.0,3196.0,786.0,656.0,,37500.0
Saturday,8,94131.0,8,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Saturday,8,94132.0,5,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Saturday,8,94134.0,28,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Saturday,8,94158.0,23,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Saturday,9,94102.0,88,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Saturday,9,94103.0,95,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Saturday,9,94104.0,28,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Saturday,9,94105.0,18,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Saturday,9,94107.0,5,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
